id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
44208136,51 Belmont Street,254174375,John,,Strawberry Hill,42.37538,-71.15105,Entire home/apt,205,1,74,2022-11-26,2.91,1,113,44,99597
44378435,4 Bed 2 Bath w/ Free Parking Near MIT/Kendall Sq,43450256,Steve,,East Cambridge,42.36689,-71.07855,Entire home/apt,400,30,0,,,22,0,0,
44465410,3 Bed 2 Bath w/ Free Parking Near MIT & Kendall Sq,43450256,Steve,,East Cambridge,42.36901,-71.08609,Entire home/apt,350,30,0,,,22,0,0,
44473794,Cambridge Harvard - MIT Great Room 1,19788941,Jean Manuel,,The Port,42.3644,-71.09606,Private room,43,91,2,2022-05-03,0.16,5,274,1,
44696536,"Sunny & stylish, 1 bedroom apt Harvard Sq",306298200,Nicole,,West Cambridge,42.3813,-71.12948,Entire home/apt,75,30,15,2022-08-09,0.57,1,0,4,
44899158,WALK to HARVARD&MIT with MEMORY BED,15154687,John,,Riverside,42.3641,-71.10995,Private room,46,30,20,2022-11-13,3.47,20,354,20,
44952411,2B CAMBRIDGE MIT Harvard PRICE DROP Monthly stays!,81038,Louisa,,Mid-Cambridge,42.3677,-71.10584,Entire home/apt,200,30,13,2022-10-07,0.49,8,330,4,
45034782,3B CAMBRIDGE HARVARD MIT 1BR!,81038,Louisa,,Mid-Cambridge,42.3677,-71.10584,Entire home/apt,225,30,6,2022-11-14,0.26,8,365,2,
45054510,"Walk to Harvard, MIT, Central, Subway, Book Now",7848820,Kris,,Mid-Cambridge,42.37092,-71.10102,Private room,125,30,8,2022-10-10,0.51,15,331,6,STR-148098
45085165,Venn | Harvard Square | Charming Room,277913848,Venn,,Mid-Cambridge,42.3765,-71.10685,Private room,58,7,10,2022-11-23,0.58,5,222,5,
45144603,Private bedroom close to Central Sq & BU,364585835,Heline,,Cambridgeport,42.35743,-71.10517,Private room,50,1,115,2022-12-10,4.05,3,328,59,
45164940,Penthouse Condo with Roof Deck,44939469,Jennifer,,Cambridgeport,42.3593,-71.11183,Private room,140,5,1,2022-05-06,0.13,3,267,1,
45180836,Private bedroom close to MIT & BU,364585835,Heline,,Area 2/MIT,42.35595,-71.10427,Private room,50,30,178,2022-11-30,6.28,3,237,74,
45180951,Private bedroom close to MIT & Central Sq,364585835,Heline,,Cambridgeport,42.36066,-71.10698,Private room,50,30,124,2022-11-26,4.38,3,351,63,
45518727,Apartment with Sunshine close to MIT/Kendall Sq,88868429,Huaweilang,,Wellington-Harrington,42.37076,-71.09082,Entire home/apt,100,300,1,2020-10-26,0.04,1,138,0,
45609348,Penthouse Condo with RoofDeck,44939469,Jennifer,,Cambridgeport,42.35823,-71.11371,Private room,129,5,6,2022-08-27,0.25,3,241,3,
45609891,Spacious apartment only minutes to Harvard Square,34301226,Lisa,,Mid-Cambridge,42.37212,-71.10981,Entire home/apt,235,2,2,2022-10-28,0.07,1,0,1,C0277150491
45731993,"Spacious 1 Bedroom in Kendall Square, near Harvard",22541573,Ken,,East Cambridge,42.36241,-71.08251,Entire home/apt,129,30,1,2021-08-07,0.06,19,360,0,""
45732005,Stunning One Bed in Luxury Cambridge Building,22541573,Ken,,East Cambridge,42.36262,-71.0835,Entire home/apt,139,30,0,,,19,360,0,""
45732131,"Spacious 1 Bedroom in Kendall Square, Close to Har",22541573,Ken,,East Cambridge,42.36407,-71.08432,Entire home/apt,179,30,1,2022-04-26,0.12,19,319,1,""
45732176,Sleek One Bedroom Apartment in Kendall Square - Ne,22541573,Ken,,Area 2/MIT,42.36247,-71.08407,Entire home/apt,169,30,1,2022-06-01,0.14,19,340,1,""
45732245,Two Bedroom Apartment in Heart of Kendall Square,22541573,Ken,,East Cambridge,42.36458,-71.08227,Entire home/apt,209,30,0,,,19,360,0,""
45732315,Upscale One Bedroom Apartment in Kendall Square -,22541573,Ken,,East Cambridge,42.36436,-71.08209,Entire home/apt,129,30,0,,,19,360,0,""
45732378,Upscale Two Bedroom Apartment in Kendall Square -,22541573,Ken,,East Cambridge,42.36333,-71.08231,Entire home/apt,209,30,2,2021-10-13,0.09,19,360,0,""
45765398,"Spacious apt, 1400 sq ft - 2BR/1BA in Inman Square",1662428,Dhruva,,Wellington-Harrington,42.37277,-71.09463,Entire home/apt,126,90,2,2020-12-31,0.08,1,0,0,
45878339,Spacious East Cambridge Apartment with Yard - #1,9324473,El,,East Cambridge,42.37221,-71.08668,Entire home/apt,140,30,3,2021-05-31,0.13,1,0,0,
45989120,Spacious 2+ BR w/ backyard & walking to Harvard Sq,6761728,Brian,,Neighborhood Nine,42.38691,-71.12202,Entire home/apt,325,2,3,2022-10-30,1.27,1,44,3,
46108993,Best value & most Attractive Apt at Harvard square,373675137,Liya,,West Cambridge,42.37468,-71.12211,Entire home/apt,110,29,24,2022-12-20,0.91,28,167,8,
46128218,Amazing affordable 2 bed Apt close Harvard and MIT,373675137,Liya,,North Cambridge,42.39272,-71.13214,Entire home/apt,190,29,10,2022-08-09,0.38,28,103,7,
46244582,Most attractive apt in harvard square,373675137,Liya,,West Cambridge,42.37322,-71.12368,Entire home/apt,180,7,28,2022-06-16,1.09,28,113,5,
46331232,TOP Cambridge 3bed APT 1parking&private entrance,373675137,Liya,,North Cambridge,42.39368,-71.1321,Entire home/apt,98,7,9,2022-04-27,0.35,28,54,3,
46344417,Charming 3 bed apt with porch at Harvard Square,373675137,Liya,,West Cambridge,42.37407,-71.12396,Entire home/apt,110,6,14,2022-11-30,0.54,28,26,5,
46345955,Best value 3 bedroom apt in Cambridge close To T,373675137,Liya,,North Cambridge,42.39255,-71.13198,Entire home/apt,86,29,12,2022-08-21,0.46,28,141,5,
46434097,Spacious Cambridge 2 bed apt free parking & Train,373675137,Liya,,North Cambridge,42.39437,-71.13261,Entire home/apt,84,29,11,2022-06-25,0.65,28,128,4,
46471580,Sweet Cambridge Home 2 bed APT close HARVARD & MIT,373675137,Liya,,North Cambridge,42.39222,-71.1333,Entire home/apt,87,29,10,2022-10-31,0.39,28,128,3,
46567085,Family friendly Two bed ranch in West Cambridge,364978346,Jacquelyn,,Strawberry Hill,42.3771,-71.1532,Entire home/apt,201,30,5,2022-12-18,1.26,1,169,5,
46601986,Luxury 1 Bedroom Apartment Near MIT/Harvard,22541573,Ken,,East Cambridge,42.36496,-71.08287,Entire home/apt,149,30,0,,,19,360,0,""
46602011,Upscale One Bedroom with an Array of Amenities - n,22541573,Ken,,East Cambridge,42.36527,-71.08462,Entire home/apt,139,30,1,2021-12-18,0.08,19,360,0,
46602047,"1 Bedroom Walking Distance to MIT/Harvard, with Ca",22541573,Ken,,Cambridgeport,42.35873,-71.10023,Entire home/apt,169,30,0,,,19,326,0,""
46602118,1 Bedroom with Cambridge Views - walk to MIT/Harva,22541573,Ken,,Cambridgeport,42.36072,-71.10138,Entire home/apt,139,30,1,2022-01-22,0.09,19,360,1,""
46602128,One Bedroom with Panoramic Views of Cambridge,22541573,Ken,,Cambridgeport,42.359,-71.09996,Entire home/apt,129,30,2,2021-10-24,0.09,19,360,0,""
46636059,"One Bedroom with Washer/Dryer, near Harvard, MIT",22541573,Ken,,East Cambridge,42.36472,-71.08289,Entire home/apt,139,30,0,,,19,360,0,""
46659113,Venn | Harvard sq | Room with Private Bath,277913848,Venn,,Mid-Cambridge,42.37622,-71.10556,Private room,87,10,9,2022-11-13,0.38,5,332,7,
46659757,Venn | Harvard Square | Spacious Room,277913848,Venn,,Mid-Cambridge,42.37682,-71.10854,Private room,85,7,9,2022-08-01,0.49,5,323,6,
46660426,"Central Sq Studio w/ Doorman, nr T Stop",107434423,Blueground,,The Port,42.36380330000001,-71.0997926,Entire home/apt,179,32,1,2022-05-27,0.14,151,210,1,
46660436,"Central Sq Studio w/ Doorman, nr Charles River",107434423,Blueground,,The Port,42.36380330000001,-71.0997926,Entire home/apt,180,32,0,,,151,215,0,
46660463,"Central Sq Studio w/ Gym, Doorman, W/D, Roof",107434423,Blueground,,The Port,42.36376,-71.10031,Entire home/apt,180,32,1,2021-04-15,0.05,151,193,0,""
46660483,"Central Sq 1BR w/ Gym, Doorman, Roof",107434423,Blueground,,The Port,42.36376,-71.10031,Entire home/apt,104,32,0,,,151,365,0,""
46660507,"Central Sq 1BR w/ Gym, Doorman, W/D, Roof",107434423,Blueground,,The Port,42.36376,-71.10031,Entire home/apt,108,32,0,,,151,365,0,""
46660533,"Central Sq 2BR w/ Gym, W/D, Doorman, nr T",107434423,Blueground,,The Port,42.36376,-71.10031,Entire home/apt,278,32,0,,,151,180,0,""
46712324,For Best 3 bed 1 bath 1 porch 1 parking harvard sq,373675137,Liya,,West Cambridge,42.37277,-71.12266,Entire home/apt,110,29,10,2022-07-11,0.40,28,44,4,
46777895,Comfortable 1 bed 1 bath 1 parking in Cambridge,373675137,Liya,,North Cambridge,42.39261,-71.13423,Private room,236,10,6,2021-02-28,0.24,28,90,0,
46778268,CambridgeBest2 bed 2 bath 1 kitchen apt 1 parking,373675137,Liya,,North Cambridge,42.39251,-71.13336,Entire home/apt,60,29,9,2022-12-12,0.41,28,95,4,
46780054,"Private, spacious, and newly renovated apt",45011296,Lance,,Mid-Cambridge,42.36829,-71.10591,Entire home/apt,299,1,29,2022-11-15,1.25,19,62,15,135558
46816839,"Walk to Harvard, MIT, Central, Subway, Book Now!!😍",7848820,Kris,,Mid-Cambridge,42.3709,-71.10104,Private room,95,7,5,2022-07-30,0.62,15,127,5,STR-148098
46819186,"Sunny & Quiet 2 Bedroom near MIT, Harvard & BU",28692801,Abe,,Cambridgeport,42.35615,-71.11088,Entire home/apt,295,6,8,2022-11-06,1.10,1,319,8,173814
46819851,Wonderful 3 bed 1 bath home in Harvard square,373675137,Liya,,West Cambridge,42.37327,-71.12393,Entire home/apt,110,6,3,2022-12-14,0.12,28,111,2,
46820093,Marvelous 4 bed 1 bath 1 free parking Harvard SQ,373675137,Liya,,West Cambridge,42.37475,-71.12256,Entire home/apt,120,29,5,2022-08-21,0.21,28,119,3,
46822729,"1 Bedroom near MIT, Panoramic Cambridge Views",22541573,Ken,,Cambridgeport,42.35918,-71.10225,Entire home/apt,240,30,0,,,19,218,0,""
46830770,"Walk to Harvard, MIT, Central, Subway, Book Now",7848820,Kris,,Mid-Cambridge,42.370998,-71.101067,Private room,125,7,6,2022-06-04,0.54,15,119,6,STR-148098
46831036,"Walk to Harvard, MIT, Central, Subway, Book Now!!🍀",7848820,Kris,,Mid-Cambridge,42.3709,-71.10104,Private room,97,7,5,2022-08-14,0.40,15,123,4,STR-148098
46831184,"Walk to Harvard, MIT, Central, Subway, Book Now!!🇺🇸",7848820,Kris,,Mid-Cambridge,42.3709,-71.10104,Private room,113,7,7,2022-10-04,0.28,15,123,6,STR-148098
46903645,Most popular 3 bed rooms in Harvard Sq,373675137,Liya,,West Cambridge,42.3733,-71.12223,Entire home/apt,130,6,5,2022-07-31,0.23,28,26,3,
46956699,"Cambridge 1BR w/ W/D, Elevator, nr Shops & Dining",107434423,Blueground,,Neighborhood Nine,42.38977,-71.13955,Entire home/apt,166,32,0,,,151,306,0,""
46956721,"Porter Sq 2BR w/ W/D, Elevator, by Davis Station",107434423,Blueground,,North Cambridge,42.3980055,-71.13021660000001,Entire home/apt,184,32,1,2021-04-12,0.05,151,345,0,""
47092360,"Central Sq 1BR w/ W/D, Doorman, nr T",107434423,Blueground,,The Port,42.36376,-71.10031,Entire home/apt,202,32,0,,,151,326,0,""
47092385,"Gorgeous Central Sq 1BR, nr Harvard, MIT",107434423,Blueground,,The Port,42.36376,-71.10031,Entire home/apt,235,32,1,2022-07-05,0.17,151,210,1,
47092403,"Central Sq 2BR w/ W/D, Gym, nr T & Harvard",107434423,Blueground,,The Port,42.36376,-71.10031,Entire home/apt,337,32,0,,,151,12,0,""
47201231,Charming one-bedroom in Harvard Square!,381224890,Tom,,Mid-Cambridge,42.37196,-71.11256,Entire home/apt,210,3,4,2022-12-14,0.99,1,328,4,
47223523,Entire private studio unit in Harvard/MIT,45011296,Lance,,Mid-Cambridge,42.37043,-71.10384,Entire home/apt,275,1,36,2022-10-29,1.57,19,62,13,135558
47296747,Central Square - Between Harvard & MIT,74045635,Ian,,Cambridgeport,42.36187,-71.10282,Private room,108,1,106,2022-12-08,4.49,3,136,76,C0286570491
47500936,The Ambiente@Cambridge,270651080,Lanray,,Wellington-Harrington,42.37258,-71.09725,Entire home/apt,118,30,0,,,2,0,0,ROC12582184003
47538101,SoloPrivate Space,270651080,Lanray,,Wellington-Harrington,42.37285,-71.09933,Entire home/apt,90,30,8,2021-05-06,0.34,2,0,0,C1223654272
47757097,Hotel: Victorian or Contemporary Room,162885740,Hong,,North Cambridge,42.39443,-71.12707,Private room,89,1,47,2022-12-16,3.94,20,117,47,
47770402,Best HARVARD SQ MONTHLY RENT DEAL FOR STUDENTS,373675137,Liya,,West Cambridge,42.3729,-71.1221,Entire home/apt,127,29,12,2022-11-14,0.70,28,119,10,
47874057,(14) Guest Room with accessibility bath in Harvard,45011296,Lance,,Mid-Cambridge,42.36987,-71.10615,Private room,128,1,25,2022-10-30,1.12,19,61,9,
47936576,Modern Suite in Kendall/MIT with Roof Deck,38551452,Xiaoguang,,East Cambridge,42.37066,-71.08264,Private room,275,3,12,2022-11-06,2.75,4,83,12,STR-183734
47966548,Charming Rooms Available at our boutique hotel.,162885740,Hong,,North Cambridge,42.39243,-71.12569,Private room,88,1,50,2022-12-12,4.13,20,49,50,
48088551,"55- 1ST FL, Walking distance to Kendall Sq and MIT",321190269,Ashley,,East Cambridge,42.37137,-71.08582,Entire home/apt,82,91,1,2021-06-06,0.05,2,180,0,123456
48107460,I2 Private Room by Kendall Sq,218493228,John,,The Port,42.37015,-71.09747,Private room,45,30,28,2022-09-01,1.25,3,295,4,
48108594,Private room next to MIT/Harvard 3,247533528,Roxy,,Mid-Cambridge,42.37226,-71.09974,Private room,45,30,84,2022-11-20,3.70,3,340,60,
48121941,A+ Heart of Harvard Square 3 bed Apt,373675137,Liya,,West Cambridge,42.37311,-71.12239,Entire home/apt,180,29,8,2022-09-18,0.37,28,1,3,
48157277,Rice Street Studio,374663992,Amanda,,North Cambridge,42.39596,-71.12811,Entire home/apt,150,2,101,2022-11-28,4.60,1,108,64,
48178756,Well-Located Porter Sq 1BR in Harvard Sq,107434423,Blueground,,Agassiz,42.38516049999999,-71.1170372,Entire home/apt,180,32,0,,,151,224,0,""
48178779,Well-Located Porter Sq 1BR in Harvard Sq,107434423,Blueground,,Agassiz,42.385091,-71.11703080000001,Entire home/apt,165,32,0,,,151,286,0,""
48178793,Well-Located Porter Sq 1BR in Harvard Sq,107434423,Blueground,,Agassiz,42.38516049999999,-71.1170372,Entire home/apt,175,32,0,,,151,183,0,""
48178816,Well-Located Porter Sq 1BR in Harvard Sq,107434423,Blueground,,Agassiz,42.38544,-71.11667,Entire home/apt,182,32,2,2022-04-28,0.14,151,208,1,""
48178837,Well-Located Porter Sq 1BR in Harvard Sq,107434423,Blueground,,Agassiz,42.38544,-71.11667,Entire home/apt,171,32,0,,,151,278,0,""
48178848,Well-Located Porter Sq 1BR in Harvard Sq,107434423,Blueground,,Agassiz,42.385091,-71.11703080000001,Entire home/apt,178,32,0,,,151,142,0,""
48282995,The Modica Estates apartment 3 room A,389667772,Dave,,The Port,42.36482,-71.09912,Private room,53,1,144,2022-12-11,8.01,2,117,95,STR-109785
48285207,Best student apartment Harvard square 3 bedroom,380623623,Sofia,,West Cambridge,42.37437,-71.12203,Entire home/apt,113,29,2,2022-08-26,0.45,2,46,2,
48286373,The Modica Estates apartment 3 room B,389667772,Dave,,The Port,42.36457,-71.09875,Private room,51,1,116,2022-12-27,6.52,2,111,71,STR-109785
48327218,Central Square Luxury | Pet Friendly | Short stays,365116307,Brian + Heather,,The Port,42.36648,-71.10187,Entire home/apt,132,30,24,2022-09-04,1.43,5,168,19,
48328187,New to Airbnb | Students Welcome | Central Square,365116307,Brian + Heather,,The Port,42.3664,-71.10292,Entire home/apt,149,30,18,2022-12-06,0.92,5,185,17,
48335399,Top harvard sq 3 bed room entire Apartment,373675137,Liya,,West Cambridge,42.37316,-71.12419,Entire home/apt,249,29,2,2022-08-27,0.20,28,0,2,
48340105,Walk to Harvard + MIT | Luxury Apt,365116307,Brian + Heather,,Mid-Cambridge,42.36667,-71.10296,Entire home/apt,161,30,22,2022-06-03,1.14,5,198,16,
48348843,Incredible View | Pet-Friendly | Short + Long Term,365116307,Brian + Heather,,Mid-Cambridge,42.36675,-71.10314,Entire home/apt,114,30,15,2022-12-07,0.74,5,298,11,
48456676,Well-Located Porter Sq 2BR in Harvard Sq,107434423,Blueground,,Agassiz,42.38516049999999,-71.1170372,Entire home/apt,221,32,0,,,151,117,0,""
48506943,Cute first-floor apartment close to Harvard Yard,9793577,Catalina,,Riverside,42.37108,-71.11541,Entire home/apt,165,30,2,2022-08-06,0.12,7,83,1,
48606573,(15) High-ceiling with private bath in Harvard/MIT,45011296,Lance,,Mid-Cambridge,42.36979,-71.10409,Private room,165,2,19,2022-10-22,0.90,19,53,6,
48640925,1st floor apartment quiet street nr Avon Hill 34-1,9793577,Catalina,,Neighborhood Nine,42.38664,-71.12528,Entire home/apt,165,30,6,2022-08-09,0.33,7,29,4,
48643097,2nd floor apartment on quiet street near Avon Hill,9793577,Catalina,,Neighborhood Nine,42.38788,-71.1237,Entire home/apt,155,30,4,2022-08-31,0.22,7,132,2,
48926497,"Central Sq Studio w/ Doorman, nr T Stop",107434423,Blueground,,The Port,42.36380330000001,-71.0997926,Entire home/apt,183,32,1,2021-12-21,0.08,151,214,0,""
48926609,"Central Sq Studio w/ Doorman, nr Charles River",107434423,Blueground,,The Port,42.3638,-71.09979,Entire home/apt,176,32,1,2022-02-15,0.09,151,234,1,""
48926618,"Central Sq Studio w/ Doorman, nr Charles River",107434423,Blueground,,The Port,42.36380330000001,-71.0997926,Entire home/apt,179,32,0,,,151,213,0,""
48926831,Central Sq 3BR w/ W/D nr MIT & Kendall Sq,107434423,Blueground,,The Port,42.36475,-71.09994,Entire home/apt,292,32,0,,,151,261,0,
48990536,"Cambridge 2BR w/ W/D, Private access to Linr Park",107434423,Blueground,,North Cambridge,42.39838,-71.1338,Entire home/apt,215,32,0,,,151,235,0,""
49052551,Cambridgeport East Bedroom Semiprivate Bathroom,394741679,Olena,,Cambridgeport,42.35961,-71.1061,Private room,59,30,5,2022-07-03,0.31,11,91,2,
49073289,"Cambridgeport Quiet bedroom, semiprivate bathroom",394741679,Olena,,Cambridgeport,42.36113,-71.10733,Private room,59,30,2,2022-06-15,0.12,11,272,1,
49138557,"Cambridgeport Comfy Studio, Private Bath 1st Fl",394741679,Olena,,Cambridgeport,42.36144,-71.10735,Private room,83,22,4,2022-06-04,0.25,11,257,1,
49214672,"MIT Harvard Back Bedroom, Private Bath",394741679,Olena,,Cambridgeport,42.35945,-71.10787,Private room,70,30,5,2022-09-21,0.41,11,131,5,
49281641,"Floor Harvard Sq 1BR w/ Gym, Elevator",107434423,Blueground,,West Cambridge,42.37461,-71.12245,Entire home/apt,278,32,0,,,151,7,0,""
49281654,"Floor Harvard Sq 2BR w/Gym, Elevator",107434423,Blueground,,West Cambridge,42.37461,-71.12245,Entire home/apt,239,32,0,,,151,149,0,""
49281729,"Floor Harvard Sq 2BR w/ Gym, Elevator",107434423,Blueground,,West Cambridge,42.37461,-71.12245,Entire home/apt,264,32,0,,,151,227,0,""
49281749,"Cozy 1BR & Den, steps from Harvard Sq",107434423,Blueground,,Neighborhood Nine,42.38017500000001,-71.1207189,Entire home/apt,156,32,0,,,151,296,0,""
49281855,"Charming Cozy 2BR, steps from Harvard Sq",107434423,Blueground,,Neighborhood Nine,42.38018,-71.12072,Entire home/apt,234,32,1,2021-12-16,0.08,151,216,0,""
49300336,Well-located Kendall Sq 1BR w/ courtyard,107434423,Blueground,,East Cambridge,42.36487379999999,-71.0830428,Entire home/apt,202,32,0,,,151,264,0,""
49300348,Well-located Kendall Sq 1BR w/ balcony,107434423,Blueground,,East Cambridge,42.36487379999999,-71.0830428,Entire home/apt,215,32,0,,,151,213,0,""
49332762,Well-located Kendall Sq 1BR w/ courtyard,107434423,Blueground,,East Cambridge,42.3640528,-71.0835716,Entire home/apt,202,32,0,,,151,331,0,""
49355363,"Charming Cozy 2BR, steps from Harvard Sq",107434423,Blueground,,Neighborhood Nine,42.38004249999999,-71.1204793,Entire home/apt,170,32,0,,,151,343,0,""
49370404,"Cozy Studio, Great Location Kendall/MIT Square",133407298,Juliana & Ivan (Myhomelike),,East Cambridge,42.36411,-71.08166,Entire home/apt,110,2,8,2021-08-12,0.44,1,0,0,C0189030491
49380273,Spacious Inman Sq Apt mins from MIT/Harvard,16510817,Jennifer,,Wellington-Harrington,42.37309,-71.09853,Entire home/apt,220,3,44,2022-09-06,2.45,1,0,22,
49381421,Cozy apartment in historic Harvard Square,9793577,Catalina,,Riverside,42.36935,-71.11416,Entire home/apt,164,30,2,2022-08-20,0.11,7,37,1,
49382833,"Charles River, Harvard, MIT - 1 BD Apartment",394741679,Olena,,Riverside,42.36603,-71.11141,Entire home/apt,129,30,5,2022-08-31,0.30,11,123,2,
49414402,Private room by Kendall Sq,248263858,Ann,,The Port,42.36866,-71.09885,Private room,45,30,142,2022-11-06,6.96,1,329,66,
49585783,Quiet and cozy bedroom with a warm lounging area,398199224,Camar,,Neighborhood Nine,42.38448,-71.13307,Private room,55,1,10,2022-12-24,1.67,1,151,10,C0946200768
49610871,"Kendall Square One Bedroom near MIT, Harvard, 3 Mi",22541573,Ken,,East Cambridge,42.36334,-71.0844,Entire home/apt,180,30,0,,,19,349,0,""
49631570,Luxury Private room next to Porter Sq,400315550,Nikkita,,Neighborhood Nine,42.38866,-71.12208,Private room,70,30,83,2022-12-22,4.36,3,348,34,
49633481,Private Bedroom at Porter Sq,400330361,Ela,,Neighborhood Nine,42.38625,-71.12293,Private room,61,30,98,2022-12-03,5.12,3,349,76,
49709372,Private Bedroom at Porter Sq,400315550,Nikkita,,Neighborhood Nine,42.38601,-71.12113,Private room,61,30,57,2022-12-11,2.99,3,330,30,
49709665,Cozy Bedroom at Porter Sq,400315550,Nikkita,,Neighborhood Nine,42.38686,-71.12338,Private room,70,30,72,2022-12-15,3.79,3,348,31,
49714855,MIT/Kendall Lux 3BR Apartment,132089155,Marisa,,The Port,42.36752,-71.09641,Entire home/apt,429,60,8,2022-08-26,0.43,1,174,6,STR-114462
49750350,bedroom w private bath next to porter sq,400330361,Ela,,Neighborhood Nine,42.38453,-71.12056,Private room,85,30,118,2022-12-12,6.18,3,353,76,
49750659,Private Bedroom w Piano next to Porter Sq,400330361,Ela,,North Cambridge,42.38878,-71.11967,Private room,70,30,104,2022-12-16,5.43,3,353,67,
49752174,Private Bedroom Porter Sq,401242783,Aleyna,,Neighborhood Nine,42.38728,-71.12012,Private room,50,30,88,2022-11-30,4.69,3,224,56,
49840219,Private Bedroom at Porter Sq,401242783,Aleyna,,Neighborhood Nine,42.38416,-71.12223,Private room,54,30,79,2022-12-12,4.17,3,345,53,
50042415,"Cambridgeport Sunny Bedroom, Full Private Bath",394741679,Olena,,Cambridgeport,42.3613,-71.10607,Private room,71,24,4,2022-08-28,0.26,11,261,2,
50053498,"1ST FL, Walking distance to Kendall Square and MIT",321190269,Ashley,,East Cambridge,42.37241,-71.08495,Entire home/apt,122,91,0,,,2,365,0,
50118419,"800 Square Foot, 2-bed Apt w/ AC, Laundry, Parking",3917069,Karl,,North Cambridge,42.394745,-71.130684,Entire home/apt,254,2,26,2022-11-26,2.72,2,328,26,C0356480491
50171781,Sonder 907 Main | King Room,224829568,Sonder (Boston),,Cambridgeport,42.36267,-71.09939,Private room,160,1,28,2022-10-12,1.58,5,352,14,
50171848,Sonder 907 Main | Double Queen Room,224829568,Sonder (Boston),,Cambridgeport,42.3626,-71.10037,Private room,196,1,16,2022-12-12,0.91,5,324,11,
50173550,Sonder 907 Main | Stellar King Suite w/ Balcony,224829568,Sonder (Boston),,Cambridgeport,42.36247,-71.10003,Private room,387,1,4,2022-09-04,0.38,5,318,4,
50175794,Sonder 907 Main | Superior King Room,224829568,Sonder (Boston),,The Port,42.36265,-71.09905,Private room,196,1,165,2022-12-13,9.30,5,352,119,
50175808,Sonder 907 Main | Spacious King Room,224829568,Sonder (Boston),,Cambridgeport,42.36237,-71.09898,Private room,187,1,49,2022-11-15,2.77,5,351,40,
50331160,Cambridgeport Nice Studio Private Bath 2nd floor,394741679,Olena,,Cambridgeport,42.36072,-71.10594,Private room,83,30,2,2022-07-01,0.16,11,272,2,
50527276,(17) Two beds room with private bath 7 min from T,45011296,Lance,,Mid-Cambridge,42.3683,-71.10534,Private room,162,1,19,2022-08-28,1.16,19,4,11,
50540363,Hotel --- Scholar + Victorian + Contemporary rooms,162885740,Hong,,North Cambridge,42.39378,-71.12735,Private room,89,14,22,2022-09-05,1.26,20,54,19,
50631125,Kendall/MIT Townhouse with 1 Parking,409075924,Rachel,,Wellington-Harrington,42.36972,-71.08997,Entire home/apt,201,2,92,2022-12-13,5.05,1,291,60,STR- 119565
50724014,2 Bed 1 Bath Near MIT & Kendall Square,43450256,Steve,,East Cambridge,42.36699,-71.07975,Entire home/apt,30,30,4,2022-10-07,0.31,22,214,3,
50783647,CharlesRiver HarvardMIT Central BR SemiPrivate Bth,394741679,Olena,,Riverside,42.36433,-71.11162,Private room,53,28,2,2022-09-16,0.28,11,95,2,
50810297,Attractive 2 bed 2 full bath in cambridge close T,373675137,Liya,,North Cambridge,42.39459,-71.13235,Entire home/apt,59,29,4,2022-08-08,0.39,28,154,4,
50913997,Incredible View - Pet-Friendly - Short + Long Term,365116307,Brian + Heather,,The Port,42.36709,-71.10123,Entire home/apt,119,30,12,2022-11-19,0.99,5,224,12,C0305330491
50918255,"Kendall Square One Bedroom, One Block from Kendall",22541573,Ken,,East Cambridge,42.36456,-71.08493,Entire home/apt,179,30,0,,,19,328,0,
50918265,Sleek One Bedroom - One Block from Kendall Square,22541573,Ken,,East Cambridge,42.36591,-71.0835,Entire home/apt,129,30,0,,,19,360,0,
51055943,"CharlesRiver,Harvard,MIT Flower BR Semiprivate Bth",394741679,Olena,,Riverside,42.36406,-71.11305,Private room,48,30,1,2022-07-31,0.20,11,166,1,
51132906,Guest Room with 2 Queen Beds at Courtyard Boston Cambridge,413229641,Courtyard Boston,,Cambridgeport,42.35933,-71.11392,Entire home/apt,148,1,1,2021-08-15,0.06,2,59,0,814997946
51177877,"Renovated 4Bed  1.5 bath, MIT, Harvard,Hospitals",31340713,Kama,,Riverside,42.36495,-71.1143,Entire home/apt,297,31,2,2022-09-30,0.23,4,266,2,
51178922,"Newly Renovated 4Bed in Cambridge, close to MIT",266312920,STARS Of,,Riverside,42.36362,-71.11439,Entire home/apt,297,31,2,2022-04-17,0.22,5,266,2,
51625412,(21) Light filled room with 3 beds in Harvard/MIT,45011296,Lance,,Mid-Cambridge,42.36981,-71.10594,Private room,222,1,20,2022-10-11,1.23,19,5,14,
51655441,(28) Light filled room with 3 beds in Harvard/MIT,45011296,Lance,,Mid-Cambridge,42.36874,-71.10389,Private room,279,1,18,2022-10-23,1.11,19,0,9,
51706704,"Walk to Harvard, MIT,  Central, Subway, Book Now!🇺🇸",7848820,Kris,,The Port,42.36992,-71.10018,Private room,95,30,2,2021-11-15,0.13,15,349,0,STR-148098
51708387,"Walk to Harvard, MIT, Central, Subway, Book Now!!🌺",7848820,Kris,,The Port,42.37023,-71.1003,Private room,92,30,11,2022-10-22,0.84,15,331,10,STR-148098
